ID,Year,JT,Age,OR_cal,IW_cal
SJ_54,18,67,61,256.648,10.456
SJ_54,18,67,62,267.104,8.812
SJ_54,18,67,63,275.916,10.336
SJ_54,18,67,64,286.252,13.713
SJ_54,18,67,65,299.965,9.491
SJ_54,18,67,66,309.456,14.188
SJ_54,18,67,67,323.644,15.302
SJ_54,18,67,68,338.946,15.89
SJ_54,18,67,69,354.836,18.485
SJ_54,18,67,70,373.321,16.901
SJ_54,18,67,71,390.223,17.113
SJ_54,18,67,72,407.335,21.115
SJ_54,18,67,73,428.45,12.461
SJ_54,18,67,74,440.911,11.523
SJ_54,18,67,75,452.434,12
SJ_54,18,67,76,464.434,15.429
SJ_54,18,67,77,479.863,16.657
SJ_54,18,67,78,496.52,13.458
SJ_54,18,67,79,509.977,13.762
SJ_54,18,67,80,523.74,12.461
SJ_54,18,67,81,536.201,15.429
SJ_54,18,67,82,551.63,13.725
SJ_54,18,67,83,565.355,14.097
SJ_54,18,67,84,579.453,15.005
SJ_54,18,67,85,594.458,14.328
SJ_54,18,67,86,608.786,18.293
SJ_54,18,67,87,627.079,13.778
SJ_54,18,67,88,640.857,16.783
SJ_54,18,67,89,657.64,18.414
SJ_54,18,67,90,676.054,16.628
SJ_54,18,67,91,692.682,11.706
SJ_54,18,67,92,704.388,17.041
SJ_54,18,67,93,721.429,19.032
SJ_54,18,67,94,740.461,16.68
SJ_54,18,67,95,757.142,17.597
SJ_54,18,67,96,774.739,18.852
SJ_54,18,67,97,793.591,19.626
SJ_54,18,67,98,813.216,19.498
SJ_54,18,67,99,832.714,19.806
SJ_54,18,67,100,852.52,20.505
SJ_54,18,67,101,873.025,19.626
SJ_54,18,67,102,892.651,24.795
SJ_54,18,67,103,917.446,22.823
SJ_54,18,67,104,940.27,21.704
SJ_54,18,67,105,961.974,19.812
SJ_54,18,67,106,981.785,18.671
SJ_54,18,67,107,1000.456,15.317
SJ_54,18,67,108,1015.773,13.936
SJ_54,18,67,109,1029.709,13.053
SJ_54,18,67,110,1042.762,12.152
SJ_54,18,67,111,1054.914,"""NA"""
SJ_55,18,65,1,10.858,1.334
SJ_55,18,65,2,12.192,2.021
SJ_55,18,65,3,14.213,2.156
SJ_55,18,65,4,16.369,2.095
SJ_55,18,65,5,18.463,0.867
SJ_55,18,65,6,19.33,0.841
SJ_55,18,65,7,20.171,0.969
SJ_55,18,65,8,21.14,0.992
SJ_55,18,65,9,22.132,1.389
SJ_55,18,65,10,23.521,1.197
SJ_55,18,65,11,24.718,1.208
SJ_55,18,65,12,25.926,1.485
SJ_55,18,65,13,27.411,1.634
SJ_55,18,65,14,29.046,1.988
SJ_55,18,65,15,31.033,2.052
SJ_55,18,65,16,33.085,2.298
SJ_55,18,65,17,35.383,1.975
SJ_55,18,65,18,37.358,2.132
SJ_55,18,65,19,39.49,2.463
SJ_55,18,65,20,41.953,2.391
SJ_55,18,65,21,44.344,2.391
SJ_55,18,65,22,46.735,3.241
SJ_55,18,65,23,49.975,2.549
SJ_55,18,65,24,52.525,2.904
SJ_55,18,65,25,55.429,3.12
SJ_55,18,65,26,58.549,2.653
SJ_55,18,65,27,61.201,2.96
SJ_55,18,65,28,64.161,2.345
SJ_55,18,65,29,66.506,3.242
SJ_55,18,65,30,69.748,3.035
SJ_55,18,65,31,72.783,3.746
SJ_55,18,65,32,76.53,3.033
SJ_55,18,65,33,79.563,3.179
SJ_55,18,65,34,82.742,3.698
SJ_55,18,65,35,86.44,3.649
SJ_55,18,65,36,90.089,3.811
SJ_55,18,65,37,93.9,3.812
SJ_55,18,65,38,97.712,3.958
SJ_55,18,65,39,101.67,4.492
SJ_55,18,65,40,106.162,3.828
SJ_55,18,65,41,109.991,4.327
SJ_55,18,65,42,114.318,4.461
SJ_55,18,65,43,118.779,3.696
SJ_55,18,65,44,122.474,4.363
SJ_55,18,65,45,126.838,3.93
SJ_55,18,65,46,130.768,5.294
SJ_55,18,65,47,136.061,4.73
SJ_55,18,65,48,140.791,4.494
SJ_55,18,65,49,145.285,5.361
SJ_55,18,65,50,150.646,4.829
SJ_55,18,65,51,155.475,5.861
SJ_55,18,65,52,161.336,6.926
SJ_55,18,65,53,168.262,6.893
SJ_55,18,65,54,175.155,6.361
SJ_55,18,65,55,181.516,7.456
SJ_55,18,65,56,188.972,7.389
SJ_55,18,65,57,196.361,7.112
SJ_55,18,65,58,203.472,6.514
SJ_55,18,65,59,209.986,6.75
SJ_55,18,65,60,216.736,8.506
SJ_55,18,65,61,225.242,10.625
SJ_55,18,65,62,235.868,10.224
SJ_55,18,65,63,246.091,10.027
SJ_55,18,65,64,256.119,10.146
SJ_55,18,65,65,266.265,10.026
SJ_55,18,65,66,276.291,17.774
SJ_55,18,65,67,294.065,15.939
SJ_55,18,65,68,310.004,19.237
SJ_55,18,65,69,329.241,18.033
SJ_55,18,65,70,347.275,18.397
SJ_55,18,65,71,365.672,21.193
SJ_55,18,65,72,386.865,14.392
SJ_55,18,65,73,401.257,18.381
SJ_55,18,65,74,419.638,17.805
SJ_55,18,65,75,437.443,18.045
SJ_55,18,65,76,455.488,18.285
SJ_55,18,65,77,473.774,17.92
SJ_55,18,65,78,491.694,15.017
SJ_55,18,65,79,506.711,14.651
SJ_55,18,65,80,521.362,16.834
SJ_55,18,65,81,538.196,20.103
SJ_55,18,65,82,558.298,23.857
SJ_55,18,65,83,582.155,18.285
SJ_55,18,65,84,600.441,17.074
SJ_55,18,65,85,617.515,19.617
SJ_55,18,65,86,637.132,16.228
SJ_55,18,65,87,653.36,16.954
SJ_55,18,65,88,670.314,16.348
SJ_55,18,65,89,686.662,18.165
SJ_55,18,65,90,704.828,17.68
SJ_55,18,65,91,722.507,17.68
SJ_55,18,65,92,740.187,17.68
SJ_55,18,65,93,757.867,16.834
SJ_55,18,65,94,774.701,18.405
SJ_55,18,65,95,793.106,18.771
SJ_55,18,65,96,811.877,16.468
SJ_55,18,65,97,828.346,19.249
SJ_55,18,65,98,847.595,17.857
SJ_55,18,65,99,865.452,17.978
SJ_55,18,65,100,883.43,16.269
SJ_55,18,65,101,899.699,19.444
SJ_55,18,65,102,919.143,19.449
SJ_55,18,65,103,938.592,18.959
SJ_55,18,65,104,957.551,17.487
SJ_55,18,65,105,975.038,18.595
SJ_55,18,65,106,993.633,16.021
SJ_55,18,65,107,1009.655,18.589
SJ_55,18,65,108,1028.244,16.167
SJ_55,18,65,109,1044.411,14.576
SJ_55,18,65,110,1058.986,"""NA"""
SJ_56,18,66,1,10.679,1.762
SJ_56,18,66,2,12.441,1.545
SJ_56,18,66,3,13.986,1.615
SJ_56,18,66,4,15.601,2.111
SJ_56,18,66,5,17.712,1.14
SJ_56,18,66,6,18.852,1.071
SJ_56,18,66,7,19.923,1.24
SJ_56,18,66,8,21.163,1.366
SJ_56,18,66,9,22.529,1.842
SJ_56,18,66,10,24.371,1.468
SJ_56,18,66,11,25.839,1.345
SJ_56,18,66,12,27.184,1.653
SJ_56,18,66,13,28.837,2.051
SJ_56,18,66,14,30.888,2.133
SJ_56,18,66,15,33.021,1.959
SJ_56,18,66,16,34.98,2.09
SJ_56,18,66,17,37.07,2.059
SJ_56,18,66,18,39.129,2.872
SJ_56,18,66,19,42.001,2.479
SJ_56,18,66,20,44.48,3.117
SJ_56,18,66,21,47.597,3.046
SJ_56,18,66,22,50.643,3.525
SJ_56,18,66,23,54.168,3.221
SJ_56,18,66,24,57.389,2.71
SJ_56,18,66,25,60.099,3.064
SJ_56,18,66,26,63.163,3.016
SJ_56,18,66,27,66.179,2.695
SJ_56,18,66,28,68.874,3.333
SJ_56,18,66,29,72.207,3.079
SJ_56,18,66,30,75.286,3.255
SJ_56,18,66,31,78.541,3.195
SJ_56,18,66,32,81.736,3.355
SJ_56,18,66,33,85.091,3.557
SJ_56,18,66,34,88.648,3.703
SJ_56,18,66,35,92.351,3.101
SJ_56,18,66,36,95.452,4.595
SJ_56,18,66,37,100.047,4.456
SJ_56,18,66,38,104.503,2.971
SJ_56,18,66,39,107.474,4.804
SJ_56,18,66,40,112.278,6.397
SJ_56,18,66,41,118.675,4.479
SJ_56,18,66,42,123.154,4.688
SJ_56,18,66,43,127.842,5.352
SJ_56,18,66,44,133.194,5.693
SJ_56,18,66,45,138.887,5.371
SJ_56,18,66,46,144.258,5.131
SJ_56,18,66,47,149.389,5.884
SJ_56,18,66,48,155.273,6.243
SJ_56,18,66,49,161.516,6.997
SJ_56,18,66,50,168.513,7.728
SJ_56,18,66,51,176.241,6.265
SJ_56,18,66,52,182.506,7.977
SJ_56,18,66,53,190.483,6.981
SJ_56,18,66,54,197.464,8.365
SJ_56,18,66,55,205.829,6.291
SJ_56,18,66,56,212.12,7.429
SJ_56,18,66,57,219.549,8.571
SJ_56,18,66,58,228.12,7.813
SJ_56,18,66,59,235.933,9.998
SJ_56,18,66,60,245.931,10.203
SJ_56,18,66,61,256.134,9.5
SJ_56,18,66,62,265.634,10.135
SJ_56,18,66,63,275.769,12.903
SJ_56,18,66,64,288.672,11.236
SJ_56,18,66,65,299.908,11.373
SJ_56,18,66,66,311.281,11.649
SJ_56,18,66,67,322.93,10.089
SJ_56,18,66,68,333.019,23.223
SJ_56,18,66,69,356.242,15.194
SJ_56,18,66,70,371.436,15.986
SJ_56,18,66,71,387.422,17.723
SJ_56,18,66,72,405.145,14.602
SJ_56,18,66,73,419.747,15.055
SJ_56,18,66,74,434.802,15.772
SJ_56,18,66,75,450.574,15.524
SJ_56,18,66,76,466.098,13.232
SJ_56,18,66,77,479.33,17.628
SJ_56,18,66,78,496.958,16.855
SJ_56,18,66,79,513.813,13.143
SJ_56,18,66,80,526.956,14.193
SJ_56,18,66,81,541.149,16.599
SJ_56,18,66,82,557.748,16.144
SJ_56,18,66,83,573.892,18.809
SJ_56,18,66,84,592.701,14.881
SJ_56,18,66,85,607.582,21.211
SJ_56,18,66,86,628.793,17.561
SJ_56,18,66,87,646.354,17.524
SJ_56,18,66,88,663.878,17.193
SJ_56,18,66,89,681.071,15.34
SJ_56,18,66,90,696.411,17.859
SJ_56,18,66,91,714.27,15.664
SJ_56,18,66,92,729.934,15.761
SJ_56,18,66,93,745.695,16.844
SJ_56,18,66,94,762.539,19.321
SJ_56,18,66,95,781.86,16.539
SJ_56,18,66,96,798.399,23.392
SJ_56,18,66,97,821.791,21.724
SJ_56,18,66,98,843.515,18.679
SJ_56,18,66,99,862.194,21.679
SJ_56,18,66,100,883.873,18.473
SJ_56,18,66,101,902.346,21.999
SJ_56,18,66,102,924.345,19.705
SJ_56,18,66,103,944.05,15.685
SJ_56,18,66,104,959.735,14.388
SJ_56,18,66,105,974.123,17.404
SJ_56,18,66,106,991.527,21.002
SJ_56,18,66,107,1012.529,16.398
SJ_56,18,66,108,1028.927,"""NA"""
SJ_57,18,67,1,10.78,2.518
SJ_57,18,67,2,13.298,1.432
SJ_57,18,67,3,14.73,1.494
SJ_57,18,67,4,16.224,1.558
SJ_57,18,67,5,17.782,1.161
SJ_57,18,67,6,18.943,0.982
SJ_57,18,67,7,19.925,1.358
SJ_57,18,67,8,21.283,1.444
SJ_57,18,67,9,22.727,1.42
SJ_57,18,67,10,24.148,1.198
SJ_57,18,67,11,25.345,1.274
SJ_57,18,67,12,26.619,1.457
SJ_57,18,67,13,28.076,1.664
SJ_57,18,67,14,29.74,1.42
SJ_57,18,67,15,31.16,1.563
SJ_57,18,67,16,32.724,1.513
SJ_57,18,67,17,34.236,2.155
SJ_57,18,67,18,36.392,2.189
SJ_57,18,67,19,38.581,2.125
SJ_57,18,67,20,40.706,2.12
SJ_57,18,67,21,42.826,2.358
SJ_57,18,67,22,45.184,2.68
SJ_57,18,67,23,47.864,3.134
SJ_57,18,67,24,50.998,2.972
SJ_57,18,67,25,53.97,2.831
SJ_57,18,67,26,56.801,2.395
SJ_57,18,67,27,59.196,2.816
SJ_57,18,67,28,62.012,3.457
SJ_57,18,67,29,65.469,3.223
SJ_57,18,67,30,68.692,3.114
SJ_57,18,67,31,71.807,3.363
SJ_57,18,67,32,75.169,3.407
SJ_57,18,67,33,78.577,3.508
SJ_57,18,67,34,82.084,3.215
SJ_57,18,67,35,85.299,4.251
SJ_57,18,67,36,89.55,4.349
SJ_57,18,67,37,93.899,3.559
SJ_57,18,67,38,97.458,4.05
SJ_57,18,67,39,101.508,3.572
SJ_57,18,67,40,105.08,3.766
SJ_57,18,67,41,108.846,4.056
SJ_57,18,67,42,112.902,3.559
SJ_57,18,67,43,116.461,4.349
SJ_57,18,67,44,120.81,5.147
SJ_57,18,67,45,125.958,4.577
SJ_57,18,67,46,130.534,4.973
SJ_57,18,67,47,135.507,4.576
SJ_57,18,67,48,140.084,4.991
SJ_57,18,67,49,145.074,5.752
SJ_57,18,67,50,150.826,5.869
SJ_57,18,67,51,156.696,4.441
SJ_57,18,67,52,161.137,5.765
SJ_57,18,67,53,166.903,5.63
SJ_57,18,67,54,172.533,6.662
SJ_57,18,67,55,179.195,8.513
SJ_57,18,67,56,187.708,6.27
SJ_57,18,67,57,193.978,7.842
SJ_57,18,67,58,201.821,7.333
SJ_57,18,67,59,209.154,7.342
SJ_57,18,67,60,216.496,10.824
SJ_57,18,67,61,227.32,9.953
SJ_57,18,67,62,237.274,9.726
SJ_57,18,67,63,246.999,11.559
SJ_57,18,67,64,258.559,12.482
SJ_57,18,67,65,271.04,11.843
SJ_57,18,67,66,282.883,11.905
SJ_57,18,67,67,294.788,12.754
SJ_57,18,67,68,307.542,13.454
SJ_57,18,67,69,320.996,9.104
SJ_57,18,67,70,330.1,11.299
SJ_57,18,67,71,341.399,9.831
SJ_57,18,67,72,351.23,11.05
SJ_57,18,67,73,362.279,17.983
SJ_57,18,67,74,380.263,17.009
SJ_57,18,67,75,397.272,16.747
SJ_57,18,67,76,414.019,14.64
SJ_57,18,67,77,428.659,14.892
SJ_57,18,67,78,443.551,14.578
SJ_57,18,67,79,458.129,20.86
SJ_57,18,67,80,478.99,18.171
SJ_57,18,67,81,497.161,14.213
SJ_57,18,67,82,511.374,13.748
SJ_57,18,67,83,525.122,18.275
SJ_57,18,67,84,543.397,17.793
SJ_57,18,67,85,561.189,19.241
SJ_57,18,67,86,580.43,19.414
SJ_57,18,67,87,599.845,16.625
SJ_57,18,67,88,616.47,17.239
SJ_57,18,67,89,633.709,21.416
SJ_57,18,67,90,655.125,19.614
SJ_57,18,67,91,674.74,17.874
SJ_57,18,67,92,692.613,15.438
SJ_57,18,67,93,708.051,20.188
SJ_57,18,67,94,728.239,17.219
SJ_57,18,67,95,745.458,15.022
SJ_57,18,67,96,760.48,16.488
SJ_57,18,67,97,776.968,20.228
SJ_57,18,67,98,797.196,16.666
SJ_57,18,67,99,813.862,18.427
SJ_57,18,67,100,832.289,20.822
SJ_57,18,67,101,853.111,16.052
SJ_57,18,67,102,869.163,17.26
SJ_57,18,67,103,886.423,16.625
SJ_57,18,67,104,903.048,13.717
SJ_57,18,67,105,916.765,15.626
SJ_57,18,67,106,932.391,13.666
SJ_57,18,67,107,946.058,10.258
SJ_57,18,67,108,956.316,7.694
SJ_57,18,67,109,964.01,"""NA"""
SJ_60,18,62,1,11.596,1.668
SJ_60,18,62,2,13.263,1.083
SJ_60,18,62,3,14.346,1.848
SJ_60,18,62,4,16.194,1.222
SJ_60,18,62,5,17.417,1.091
SJ_60,18,62,6,18.507,1.308
SJ_60,18,62,7,19.815,1.499
SJ_60,18,62,8,21.314,1.135
SJ_60,18,62,9,22.449,1.556
SJ_60,18,62,10,24.005,1.353
SJ_60,18,62,11,25.358,2.214
SJ_60,18,62,12,27.573,1.55
SJ_60,18,62,13,29.123,1.954
SJ_60,18,62,14,31.077,2.344
SJ_60,18,62,15,33.421,2.42
SJ_60,18,62,16,35.841,2.568
SJ_60,18,62,17,38.409,3.052
SJ_60,18,62,18,41.46,2.305
SJ_60,18,62,19,43.766,2.71
SJ_60,18,62,20,46.476,3.134
SJ_60,18,62,21,49.609,2.686
SJ_60,18,62,22,52.295,3.526
SJ_60,18,62,23,55.821,4.074
SJ_60,18,62,24,59.895,3.148
SJ_60,18,62,25,63.043,4.233
SJ_60,18,62,26,67.276,2.926
SJ_60,18,62,27,70.203,3.347
SJ_60,18,62,28,73.55,3.899
SJ_60,18,62,29,77.449,4.31
SJ_60,18,62,30,81.759,4.204
SJ_60,18,62,31,85.963,4.858
SJ_60,18,62,32,90.821,3.34
SJ_60,18,62,33,94.161,4.806
SJ_60,18,62,34,98.967,3.92
SJ_60,18,62,35,102.887,3.712
SJ_60,18,62,36,106.599,3.846
SJ_60,18,62,37,110.445,4.09
SJ_60,18,62,38,114.536,4.146
SJ_60,18,62,39,118.682,4.188
SJ_60,18,62,40,122.869,4.289
SJ_60,18,62,41,127.158,4.877
SJ_60,18,62,42,132.035,6.825
SJ_60,18,62,43,138.861,6.324
SJ_60,18,62,44,145.185,5.97
SJ_60,18,62,45,151.154,5.946
SJ_60,18,62,46,157.1,6.102
SJ_60,18,62,47,163.202,7.703
SJ_60,18,62,48,170.905,6.46
SJ_60,18,62,49,177.364,6.84
SJ_60,18,62,50,184.204,7.697
SJ_60,18,62,51,191.901,9.391
SJ_60,18,62,52,201.291,8.706
SJ_60,18,62,53,209.998,9.469
SJ_60,18,62,54,219.467,8.558
SJ_60,18,62,55,228.025,10.026
SJ_60,18,62,56,238.05,9.409
SJ_60,18,62,57,247.459,10.094
SJ_60,18,62,58,257.553,9.195
SJ_60,18,62,59,266.748,10.08
SJ_60,18,62,60,276.828,11.465
SJ_60,18,62,61,288.293,12.221
SJ_60,18,62,62,300.514,9.751
SJ_60,18,62,63,310.265,11.322
SJ_60,18,62,64,321.587,10.851
SJ_60,18,62,65,332.438,10.708
SJ_60,18,62,66,343.146,12.41
SJ_60,18,62,67,355.555,9.69
SJ_60,18,62,68,365.246,17.811
SJ_60,18,62,69,383.057,16.494
SJ_60,18,62,70,399.551,14.835
SJ_60,18,62,71,414.386,16.008
SJ_60,18,62,72,430.393,14.149
SJ_60,18,62,73,444.543,14.149
SJ_60,18,62,74,458.691,12.921
SJ_60,18,62,75,471.613,14.47
SJ_60,18,62,76,486.082,15.697
SJ_60,18,62,77,501.78,14.459
SJ_60,18,62,78,516.239,14.945
SJ_60,18,62,79,531.185,15.797
SJ_60,18,62,80,546.982,16.439
SJ_60,18,62,81,563.421,17.235
SJ_60,18,62,82,580.656,15.295
SJ_60,18,62,83,595.951,18.306
SJ_60,18,62,84,614.257,19.339
SJ_60,18,62,85,633.596,22.953
SJ_60,18,62,86,656.549,19.661
SJ_60,18,62,87,676.21,18.393
SJ_60,18,62,88,694.603,20.801
SJ_60,18,62,89,715.404,17.166
SJ_60,18,62,90,732.57,19.339
SJ_60,18,62,91,751.909,18.414
SJ_60,18,62,92,770.323,18.715
SJ_60,18,62,93,789.038,18.93
SJ_60,18,62,94,807.968,18.092
SJ_60,18,62,95,826.059,19.359
SJ_60,18,62,96,845.419,18.608
SJ_60,18,62,97,864.027,17.897
SJ_60,18,62,98,881.924,17.059
SJ_60,18,62,99,898.983,18.005
SJ_60,18,62,100,916.987,16.543
SJ_60,18,62,101,933.53,19.145
SJ_60,18,62,102,952.675,16.844
SJ_60,18,62,103,969.519,17.381
SJ_60,18,62,104,986.9,17.466
SJ_60,18,62,105,1004.366,17.228
SJ_60,18,62,106,1021.593,19.973
SJ_60,18,62,107,1041.566,17.711
SJ_60,18,62,108,1059.277,15.875
SJ_60,18,62,109,1075.152,15.534
SJ_60,18,62,110,1090.686,18.167
SJ_60,18,62,111,1108.854,17.17
SJ_60,18,62,112,1126.024,"""NA"""
SJ_61,18,59,1,11.614,1.931
SJ_61,18,59,2,13.545,2.113
SJ_61,18,59,3,15.658,1.847
SJ_61,18,59,4,17.505,2.015
SJ_61,18,59,5,19.52,1.4
SJ_61,18,59,6,20.92,1.721
SJ_61,18,59,7,22.641,1.329
SJ_61,18,59,8,23.971,1.512
SJ_61,18,59,9,25.482,1.19
SJ_61,18,59,10,26.672,1.343
SJ_61,18,59,11,28.015,1.301
SJ_61,18,59,12,29.317,1.134
SJ_61,18,59,13,30.45,1.358
SJ_61,18,59,14,31.808,1.483
SJ_61,18,59,15,33.291,2.085
SJ_61,18,59,16,35.376,1.892
SJ_61,18,59,17,37.268,2.056
SJ_61,18,59,18,39.323,2.515
SJ_61,18,59,19,41.838,2.189
SJ_61,18,59,20,44.027,2.544
SJ_61,18,59,21,46.571,2.796
SJ_61,18,59,22,49.367,2.5
SJ_61,18,59,23,51.868,3.095
SJ_61,18,59,24,54.963,3.558
SJ_61,18,59,25,58.521,2.928
SJ_61,18,59,26,61.448,3.285
SJ_61,18,59,27,64.734,3.15
SJ_61,18,59,28,67.883,3.53
SJ_61,18,59,29,71.413,3.442
SJ_61,18,59,30,74.855,3.501
SJ_61,18,59,31,78.356,3.796
SJ_61,18,59,32,82.152,3.383
SJ_61,18,59,33,85.535,3.502
SJ_61,18,59,34,89.036,4.249
SJ_61,18,59,35,93.285,3.403
SJ_61,18,59,36,96.688,3.54
SJ_61,18,59,37,100.228,3.223
SJ_61,18,59,38,103.45,4.675
SJ_61,18,59,39,108.125,4.823
SJ_61,18,59,40,112.948,7.328
SJ_61,18,59,41,120.276,6.223
SJ_61,18,59,42,126.5,5.479
SJ_61,18,59,43,131.979,5.667
SJ_61,18,59,44,137.646,5.667
SJ_61,18,59,45,143.313,5.562
SJ_61,18,59,46,148.874,5.705
SJ_61,18,59,47,154.579,6.396
SJ_61,18,59,48,160.975,7.157
SJ_61,18,59,49,168.132,7.735
SJ_61,18,59,50,175.867,8.404
SJ_61,18,59,51,184.271,7.111
SJ_61,18,59,52,191.382,8.631
SJ_61,18,59,53,200.013,7.596
SJ_61,18,59,54,207.609,9.529
SJ_61,18,59,55,217.137,9.737
SJ_61,18,59,56,226.874,12.152
SJ_61,18,59,57,239.026,10.38
SJ_61,18,59,58,249.406,12.062
SJ_61,18,59,59,261.468,11.875
SJ_61,18,59,60,273.343,14.778
SJ_61,18,59,61,288.122,12.98
SJ_61,18,59,62,301.102,12.637
SJ_61,18,59,63,313.739,11.877
SJ_61,18,59,64,325.616,14.362
SJ_61,18,59,65,339.979,12.982
SJ_61,18,59,66,352.961,12.428
SJ_61,18,59,67,365.389,14.419
SJ_61,18,59,68,379.808,13.894
SJ_61,18,59,69,393.702,17.696
SJ_61,18,59,70,411.398,12.994
SJ_61,18,59,71,424.392,14.822
SJ_61,18,59,72,439.214,12.281
SJ_61,18,59,73,451.495,14.172
SJ_61,18,59,74,465.667,12.145
SJ_61,18,59,75,477.812,13.362
SJ_61,18,59,76,491.174,14.036
SJ_61,18,59,77,505.209,16.051
SJ_61,18,59,78,521.261,14.516
SJ_61,18,59,79,535.777,12.545
SJ_61,18,59,80,548.322,12.276
SJ_61,18,59,81,560.598,11.201
SJ_61,18,59,82,571.799,15.863
SJ_61,18,59,83,587.662,17.458
SJ_61,18,59,84,605.12,20.81
SJ_61,18,59,85,625.929,18.426
SJ_61,18,59,86,644.355,17.954
SJ_61,18,59,87,662.309,21.639
SJ_61,18,59,88,683.948,19.973
SJ_61,18,59,89,703.921,22.234
SJ_61,18,59,90,726.155,20.568
SJ_61,18,59,91,746.724,20.685
SJ_61,18,59,92,767.409,23.423
SJ_61,18,59,93,790.832,22.35
SJ_61,18,59,94,813.182,19.024
SJ_61,18,59,95,832.206,19.261
SJ_61,18,59,96,851.467,10.655
SJ_61,18,59,97,862.122,8.396
SJ_61,18,59,98,870.518,8.895
SJ_61,18,59,99,879.413,7.766
SJ_61,18,59,100,887.179,8.703
SJ_61,18,59,101,895.882,"""NA"""
SJ_62,18,68,1,11.544,1.887
SJ_62,18,68,2,13.43,1.592
SJ_62,18,68,3,15.022,1.426
SJ_62,18,68,4,16.449,1.36
SJ_62,18,68,5,17.808,1.191
SJ_62,18,68,6,19,1.025
SJ_62,18,68,7,20.025,1.338
SJ_62,18,68,8,21.363,1.134
SJ_62,18,68,9,22.496,1.354
SJ_62,18,68,10,23.851,1.244
SJ_62,18,68,11,25.095,1.314
SJ_62,18,68,12,26.409,1.585
SJ_62,18,68,13,27.994,1.66
SJ_62,18,68,14,29.654,1.838
SJ_62,18,68,15,31.492,2.283
SJ_62,18,68,16,33.775,1.964
SJ_62,18,68,17,35.739,2.086
SJ_62,18,68,18,37.826,2.439
SJ_62,18,68,19,40.264,2.256
SJ_62,18,68,20,42.52,3.188
SJ_62,18,68,21,45.708,2.405
SJ_62,18,68,22,48.113,2.439
SJ_62,18,68,23,50.552,2.879
SJ_62,18,68,24,53.431,3.24
SJ_62,18,68,25,56.671,2.47
SJ_62,18,68,26,59.141,3.513
SJ_62,18,68,27,62.653,3.27
SJ_62,18,68,28,65.923,3.085
SJ_62,18,68,29,69.008,3.292
SJ_62,18,68,30,72.3,3.527
SJ_62,18,68,31,75.828,4.092
SJ_62,18,68,32,79.919,3.75
SJ_62,18,68,33,83.669,3.879
SJ_62,18,68,34,87.549,4.207
SJ_62,18,68,35,91.756,3.867
SJ_62,18,68,36,95.623,3.785
SJ_62,18,68,37,99.409,3.815
SJ_62,18,68,38,103.224,4.307
SJ_62,18,68,39,107.532,3.928
SJ_62,18,68,40,111.459,3.314
SJ_62,18,68,41,114.773,4.078
SJ_62,18,68,42,118.851,3.841
SJ_62,18,68,43,122.692,4.443
SJ_62,18,68,44,127.135,4.144
SJ_62,18,68,45,131.279,5.108
SJ_62,18,68,46,136.387,4.754
SJ_62,18,68,47,141.141,4.916
SJ_62,18,68,48,146.057,4.728
SJ_62,18,68,49,150.785,4.728
SJ_62,18,68,50,155.512,6.407
SJ_62,18,68,51,161.919,7.367
SJ_62,18,68,52,169.285,5.279
SJ_62,18,68,53,174.565,7.791
SJ_62,18,68,54,182.355,8.225
SJ_62,18,68,55,190.58,8.672
SJ_62,18,68,56,199.252,7.542
SJ_62,18,68,57,206.794,9.112
SJ_62,18,68,58,215.905,10.056
SJ_62,18,68,59,225.961,9.991
SJ_62,18,68,60,235.952,10.442
SJ_62,18,68,61,246.394,10.192
SJ_62,18,68,62,256.586,12.25
SJ_62,18,68,63,268.836,11.337
SJ_62,18,68,64,280.173,11.24
SJ_62,18,68,65,291.413,11.95
SJ_62,18,68,66,303.363,13.272
SJ_62,18,68,67,316.636,10.063
SJ_62,18,68,68,326.699,14.031
SJ_62,18,68,69,340.73,18.036
SJ_62,18,68,70,358.766,22.44
SJ_62,18,68,71,381.205,16.522
SJ_62,18,68,72,397.728,15.878
SJ_62,18,68,73,413.606,19.074
SJ_62,18,68,74,432.68,19.47
SJ_62,18,68,75,452.15,17.822
SJ_62,18,68,76,469.973,14.997
SJ_62,18,68,77,484.97,13.654
SJ_62,18,68,78,498.624,15.204
SJ_62,18,68,79,513.828,18.233
SJ_62,18,68,80,532.061,13.958
SJ_62,18,68,81,546.019,13.958
SJ_62,18,68,82,559.976,14.73
SJ_62,18,68,83,574.706,14.334
SJ_62,18,68,84,589.04,14.661
SJ_62,18,68,85,603.701,15.854
SJ_62,18,68,86,619.555,14.286
SJ_62,18,68,87,633.841,17.122
SJ_62,18,68,88,650.963,16.365
SJ_62,18,68,89,667.328,16.566
SJ_62,18,68,90,683.894,16.398
SJ_62,18,68,91,700.293,16.162
SJ_62,18,68,92,716.454,17.76
SJ_62,18,68,93,734.214,14.54
SJ_62,18,68,94,748.754,16.676
SJ_62,18,68,95,765.43,16.808
SJ_62,18,68,96,782.238,16.455
SJ_62,18,68,97,798.693,23.521
SJ_62,18,68,98,822.213,18.625
SJ_62,18,68,99,840.839,15.024
SJ_62,18,68,100,855.863,19.115
SJ_62,18,68,101,874.978,14.622
SJ_62,18,68,102,889.6,20.458
SJ_62,18,68,103,910.058,17.516
SJ_62,18,68,104,927.574,22.251
SJ_62,18,68,105,949.824,28.223
SJ_62,18,68,106,978.047,26.154
